Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Max Temp,Avg Temp,Min Temp,Max Dew Point,Avg Dew Point,Min Dew Point
9/11/2017,60371103,1,13.2,ug/m3 LC,53,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,93,82,71,65,63,59
9/12/2017,60371103,1,9.6,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,73,67,66,64,62
9/13/2017,60371103,1,8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,72,66,63,61,57
9/14/2017,60371103,1,6.7,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,71,64,61,58,57
9/15/2017,60371103,1,7.6,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,72,66,62,60,58
9/16/2017,60371103,1,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,73,66,61,60,58
9/17/2017,60371103,1,10.5,ug/m3 LC,44,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,71,66,61,60,58
9/18/2017,60371103,1,12,ug/m3 LC,50,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,77,70,63,62,61,59
9/19/2017,60371103,1,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,72,68,61,60,58
9/20/2017,60371103,1,9,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,80,72,63,62,60,57
9/21/2017,60371103,1,7.6,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,69,64,64,59,52
9/22/2017,60371103,1,7.4,ug/m3 LC,31,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,69,62,55,52,45
9/23/2017,60371103,1,8.8,ug/m3 LC,37,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,69,61,57,53,49
9/24/2017,60371103,1,8.2,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,86,73,59,56,47,37
9/25/2017,60371103,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,88,75,61,45,37,29
9/26/2017,60371103,1,12.6,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,87,75,62,61,49,35
9/27/2017,60371103,1,14.5,ug/m3 LC,56,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,86,74,62,63,60,52
9/28/2017,60371103,1,14.7,ug/m3 LC,56,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,88,76,63,61,57,51
9/29/2017,60371103,1,13.8,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,89,77,64,60,58,53
9/30/2017,60371103,1,21.7,ug/m3 LC,71,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,82,73,64,63,61,59
10/1/2017,60371103,1,12.7,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,72,66,61,59,57
10/2/2017,60371103,1,12.4,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,72,64,60,57,52
10/3/2017,60371103,1,12.5,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,71,64,60,59,54
10/4/2017,60371103,1,11.9,ug/m3 LC,50,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,69,59,57,53,47
10/5/2017,60371103,1,13.8,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,85,72,59,61,52,42
10/6/2017,60371103,1,15.1,ug/m3 LC,57,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,92,76,60,59,48,39
10/7/2017,60371103,1,11.2,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,96,80,63,58,41,23
10/8/2017,60371103,1,14.5,ug/m3 LC,56,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,82,73,63,62,60,55
10/9/2017,60371103,1,15.2,ug/m3 LC,58,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,87,76,65,58,54,41
10/10/2017,60371103,1,10.2,ug/m3 LC,43,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,88,74,60,61,46,17
10/11/2017,60371103,1,15.3,ug/m3 LC,58,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,69,62,61,59,52
10/12/2017,60371103,1,18.5,ug/m3 LC,64,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,71,63,60,57,51
10/13/2017,60371103,1,23.2,ug/m3 LC,74,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,69,59,60,58,55
10/14/2017,60371103,1,25.7,ug/m3 LC,80,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,87,73,59,59,56,45
10/15/2017,60371103,1,13.3,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,96,79,62,57,37,16
10/16/2017,60371103,1,10.2,ug/m3 LC,43,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,96,81,66,50,35,23
10/17/2017,60371103,1,12.9,ug/m3 LC,53,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,94,80,66,55,43,29
10/18/2017,60371103,1,18.8,ug/m3 LC,65,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,86,77,67,60,57,50
10/19/2017,60371103,1,21.7,ug/m3 LC,71,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,71,64,62,60,57
10/20/2017,60371103,1,8.8,ug/m3 LC,37,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,75,70,64,63,57,28
10/21/2017,60371103,1,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,69,60,53,46,38
10/22/2017,60371103,1,7.2,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,93,78,62,56,39,30
10/23/2017,60371103,1,7.9,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,102,85,67,55,36,24
10/24/2017,60371103,1,7.7,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,104,86,68,50,44,32
10/25/2017,60371103,1,8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,100,85,69,50,36,27
10/26/2017,60371103,1,11.8,ug/m3 LC,49,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,93,80,66,50,41,32
10/27/2017,60371103,1,15.4,ug/m3 LC,58,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,86,75,63,60,50,39
10/28/2017,60371103,1,27,ug/m3 LC,82,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,80,71,62,61,60,57
10/29/2017,60371103,1,36.3,ug/m3 LC,103,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,68,62,59,58,55
10/30/2017,60371103,1,9.2,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,67,64,58,56,54
10/31/2017,60371103,1,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,66,63,59,57,55
11/1/2017,60371103,1,5.3,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,68,63,57,55,48
11/2/2017,60371103,1,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,68,64,59,57,52,47
11/3/2017,60371103,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,71,65,59,55,51,45
11/4/2017,60371103,1,7,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,65,57,58,53,50
11/5/2017,60371103,1,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,70,65,59,59,56,52
11/6/2017,60371103,1,6.3,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,66,58,56,53,50
11/7/2017,60371103,1,7.3,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,68,59,57,53,48
11/8/2017,60371103,1,6.3,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,77,67,56,59,55,49
11/9/2017,60371103,1,4.3,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,66,60,59,56,53
11/10/2017,60371103,1,6.7,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,71,65,58,56,54,52
11/11/2017,60371103,1,12.5,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,64,54,57,53,49
11/12/2017,60371103,1,25.6,ug/m3 LC,79,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,62,55,57,54,51
11/13/2017,60371103,1,20,ug/m3 LC,68,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,63,53,55,51,47
11/14/2017,60371103,1,15.7,ug/m3 LC,59,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,66,53,54,50,45
11/15/2017,60371103,1,19.5,ug/m3 LC,67,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,68,56,54,49,40
11/16/2017,60371103,1,14.6,ug/m3 LC,56,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,69,59,54,50,44
11/17/2017,60371103,1,6.1,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,67,61,60,58,55
11/18/2017,60371103,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,67,55,55,48,26
11/19/2017,60371103,1,6.8,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,77,66,55,51,34,22
11/20/2017,60371103,1,11.8,ug/m3 LC,49,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,62,50,50,39,27
11/21/2017,60371103,1,11.4,ug/m3 LC,48,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,88,73,58,49,40,29
11/22/2017,60371103,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,93,78,62,46,37,30
11/23/2017,60371103,1,7.5,ug/m3 LC,31,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,92,78,64,55,43,37
11/24/2017,60371103,1,14.8,ug/m3 LC,57,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,84,72,59,53,49,39
11/25/2017,60371103,1,19.8,ug/m3 LC,67,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,83,71,58,59,53,40
11/26/2017,60371103,1,36.8,ug/m3 LC,104,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,71,65,58,58,56,55
11/27/2017,60371103,1,15.4,ug/m3 LC,58,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,68,61,54,56,51,43
11/28/2017,60371103,1,9.3,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,63,49,56,44,33
11/29/2017,60371103,1,12.1,ug/m3 LC,51,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,75,64,52,56,49,31
11/30/2017,60371103,1,14.2,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,64,51,54,47,30
12/1/2017,60371103,1,14.1,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,74,63,52,54,50,46
12/2/2017,60371103,1,14.9,ug/m3 LC,57,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,64,51,55,49,42
12/3/2017,60371103,1,19.7,ug/m3 LC,67,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,61,52,55,52,49
12/4/2017,60371103,1,11.2,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,62,51,53,33,2
12/5/2017,60371103,1,8.2,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,71,58,45,24,14,1
12/6/2017,60371103,1,20.9,ug/m3 LC,70,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,75,60,44,30,23,8
12/7/2017,60371103,1,10.2,ug/m3 LC,43,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,62,46,33,21,5
12/8/2017,60371103,1,11.2,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,78,63,48,36,24,12
12/9/2017,60371103,1,10.6,ug/m3 LC,44,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,83,67,50,30,24,9
12/10/2017,60371103,1,9.1,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,82,66,50,29,23,14
12/11/2017,60371103,1,9.8,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,80,67,53,30,18,9
12/12/2017,60371103,1,10,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,83,68,53,38,16,4
12/13/2017,60371103,1,11.9,ug/m3 LC,50,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,81,65,49,40,25,12
12/14/2017,60371103,1,23.3,ug/m3 LC,75,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,62,48,40,32,25
12/15/2017,60371103,1,14.5,ug/m3 LC,56,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,81,66,50,41,27,13
12/16/2017,60371103,1,21.9,ug/m3 LC,72,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,67,60,52,51,45,29
12/17/2017,60371103,1,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,60,48,47,27,16
12/18/2017,60371103,1,7.9,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,72,61,50,43,28,18
12/19/2017,60371103,1,17.2,ug/m3 LC,62,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,58,47,53,41,30
12/20/2017,60371103,1,13.3,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,60,54,47,51,44,15
12/21/2017,60371103,1,7.2,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,63,54,44,28,23,17
12/22/2017,60371103,1,10.1,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,65,53,40,39,25,12
12/23/2017,60371103,1,12.7,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,66,57,47,47,29,15
12/24/2017,60371103,1,20.9,ug/m3 LC,70,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,74,60,45,47,35,10
12/25/2017,60371103,1,46.9,ug/m3 LC,129,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,57,45,50,41,27
12/27/2017,60371103,1,37,ug/m3 LC,105,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,76,61,46,51,44,31
12/28/2017,60371103,1,17.3,ug/m3 LC,62,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,79,63,47,52,43,30
12/29/2017,60371103,1,11.6,ug/m3 LC,48,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,83,68,52,45,33,20
12/30/2017,60371103,1,30.9,ug/m3 LC,91,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,73,61,48,53,47,32
12/31/2017,60371103,1,49.2,ug/m3 LC,135,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688,69,59,49,53,50,41
